 Tempo totale (Ma):   0.000015
      Nodo              Coordinata X              Coordinata Y                Velocità X                Velocità Y               Temperatura
       284                   0.19530                   0.01560                   0.01536                   0.00000                   0.93790
       285                   0.20310                   0.01560                   0.01536                   0.00000                   0.93790
       286                   0.21090                   0.01560                   0.01536                   0.00000                   0.93790
       287                   0.21880                   0.01560                   0.01536                   0.00000                   0.93790
       288                   0.22660                   0.01560                   0.01536                   0.00000                   0.93790
       289                   0.23440                   0.01560                   0.01536                   0.00000                   0.93790
       290                   0.24220                   0.01560                   0.01536                   0.00000                   0.93790
       291                   0.25000                   0.01560                   0.01536                   0.00000                   0.93790
       292                   0.25780                   0.01560                   0.01536                   0.00000                   0.93790
       293                   0.26560                   0.01560                   0.01536                   0.00000                   0.93790
       294                   0.27340                   0.01560                   0.01536                   0.00000                   0.93790
       295                   0.28120                   0.01560                   0.01536                   0.00000                   0.93790
       296                   0.28910                   0.01560                   0.01536                   0.00000                   0.93790
       297                   0.29690                   0.01560                   0.01536                   0.00000                   0.93790
       298                   0.30470                   0.01560                   0.01536                   0.00000                   0.93790
       299                   0.31250                   0.01560                   0.01536                   0.00000                   0.93790
       300                   0.32030                   0.01560                   0.01536                   0.00000                   0.93790
       301                   0.32810                   0.01560                   0.01536                   0.00000                   0.93790
       302                   0.33590                   0.01560                   0.01536                   0.00000                   0.93790
       303                   0.34380                   0.01560                   0.01536                   0.00000                   0.93790
       304                   0.35160                   0.01560                   0.01536                   0.00000                   0.93790
       305                   0.35940                   0.01560                   0.01536                   0.00000                   0.93790
       306                   0.36720                   0.01560                   0.01536                   0.00000                   0.93790
       307                   0.37500                   0.01560                   0.01536                   0.00000                   0.93790
       308                   0.38280                   0.01560                   0.01536                   0.00000                   0.93790
       309                   0.39060                   0.01560                   0.01536                   0.00000                   0.93790
       310                   0.39840                   0.01560                   0.01536                   0.00000                   0.93790
       311                   0.40620                   0.01560                   0.01536                   0.00000                   0.93790
       312                   0.41410                   0.01560                   0.01536                   0.00000                   0.93790
       313                   0.42190                   0.01560                   0.01536                   0.00000                   0.93790
       314                   0.42970                   0.01560                   0.01536                   0.00000                   0.93790
       315                   0.43750                   0.01560                   0.01536                   0.00000                   0.93790
       316                   0.44530                   0.01560                   0.01536                   0.00000                   0.93790
       317                   0.45310                   0.01560                   0.01536                   0.00000                   0.93790
       318                   0.46090                   0.01560                   0.01536                   0.00000                   0.93790
       319                   0.46880                   0.01560                   0.01536                   0.00000                   0.93790
