 Tempo totale (Ma):   0.000015
  Elemento    Coordinata X    Coordinata Y         Hr       Cond.   Densità         Cp           alpha       Pressione  Pressione lito  Temperatura       Viscosità   Shear Heating     Ad. Heating
     15131          0.2070          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15132          0.2148          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15133          0.2227          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15134          0.2305          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15135          0.2383          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15136          0.2461          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15137          0.2539          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15138          0.2617          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15139          0.2695          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15140          0.2773          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15141          0.2852          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15142          0.2930          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15143          0.3008          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15144          0.3086          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15145          0.3164          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15146          0.3242          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15147          0.3320          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15148          0.3398          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15149          0.3477          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15150          0.3555          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15151          0.3633          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15152          0.3711          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15153          0.3789          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15154          0.3867          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15155          0.3945          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15156          0.4023          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15157          0.4102          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15158          0.4180          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15159          0.4258          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15160          0.4336          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15161          0.4414          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15162          0.4492          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15163          0.4570          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15164          0.4648          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15165          0.4727          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15166          0.4805          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15167          0.4883          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15168          0.4961          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15169          0.5039          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15170          0.5117          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15171          0.5195          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15172          0.5273          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15173          0.5352          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15174          0.5430          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15175          0.5508          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15176          0.5586          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15177          0.5664          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15178          0.5742          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15179          0.5820          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15180          0.5898          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15181          0.5977          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15182          0.6055          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15183          0.6133          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15184          0.6211          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15185          0.6289          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15186          0.6367          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15187          0.6445          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15188          0.6523          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15189          0.6602          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15190          0.6680          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15191          0.6758          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15192          0.6836          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15193          0.6914          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15194          0.6992          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15195          0.7070          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15196          0.7148          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15197          0.7227          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15198          0.7305          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15199          0.7383          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15200          0.7461          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15201          0.7539          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15202          0.7617          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15203          0.7695          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15204          0.7773          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15205          0.7852          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15206          0.7930          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15207          0.8008          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15208          0.8086          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15209          0.8164          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15210          0.8242          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15211          0.8320          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15212          0.8398          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15213          0.8477          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15214          0.8555          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15215          0.8633          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15216          0.8711          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15217          0.8789          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15218          0.8867          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15219          0.8945          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15220          0.9023          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15221          0.9102          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15222          0.9180          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15223          0.9258          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15224          0.9336          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15225          0.9414          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15226          0.9492          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15227          0.9570          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15228          0.9648          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15229          0.9727          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15230          0.9805          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15231          0.9883          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15232          0.9961          0.9258     0.7252     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.74200           0.7253      1.0000         0.72522          0.0000    
     15233          0.0039          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15234          0.0117          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15235          0.0195          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15236          0.0273          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15237          0.0352          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15238          0.0430          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15239          0.0508          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15240          0.0586          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15241          0.0664          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15242          0.0742          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15243          0.0820          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15244          0.0898          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15245          0.0977          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15246          0.1055          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15247          0.1133          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15248          0.1211          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15249          0.1289          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15250          0.1367          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15251          0.1445          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15252          0.1523          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15253          0.1602          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15254          0.1680          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15255          0.1758          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15256          0.1836          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15257          0.1914          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15258          0.1992          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15259          0.2070          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15260          0.2148          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15261          0.2227          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15262          0.2305          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15263          0.2383          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15264          0.2461          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15265          0.2539          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15266          0.2617          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15267          0.2695          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15268          0.2773          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15269          0.2852          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15270          0.2930          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15271          0.3008          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15272          0.3086          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15273          0.3164          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15274          0.3242          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15275          0.3320          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15276          0.3398          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15277          0.3477          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15278          0.3555          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15279          0.3633          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15280          0.3711          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15281          0.3789          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15282          0.3867          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15283          0.3945          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15284          0.4023          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15285          0.4102          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15286          0.4180          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15287          0.4258          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15288          0.4336          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15289          0.4414          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15290          0.4492          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15291          0.4570          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15292          0.4648          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15293          0.4727          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15294          0.4805          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15295          0.4883          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15296          0.4961          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15297          0.5039          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15298          0.5117          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15299          0.5195          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15300          0.5273          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15301          0.5352          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15302          0.5430          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15303          0.5508          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15304          0.5586          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15305          0.5664          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15306          0.5742          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15307          0.5820          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15308          0.5898          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15309          0.5977          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15310          0.6055          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15311          0.6133          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15312          0.6211          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15313          0.6289          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15314          0.6367          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15315          0.6445          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15316          0.6523          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15317          0.6602          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15318          0.6680          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15319          0.6758          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
     15320          0.6836          0.9336     0.7520     0.0000     1.0000     1.0000     0.30000E-04      0.0000         0.66400           0.7521      1.0000         0.75204          0.0000    
