 Tempo totale (Ma):   0.000000
  Elemento    Coordinata X    Coordinata Y         Hr       Cond.   Densità         Cp           alpha       Pressione  Pressione lito  Temperatura      Divergenza   Shear Heating     Ad. Heating
       541          1.0250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.50000E-09     0.61250E-01      0.0000    
       542          1.0750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000     0.15000E-08     0.61250E-01      0.0000    
       543          1.1250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000     0.25000E-08     0.61250E-01      0.0000    
       544          1.1750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000     0.35000E-08     0.61250E-01      0.0000    
       545          1.2250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.45000E-08     0.61250E-01      0.0000    
       546          1.2750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.55000E-08     0.61250E-01      0.0000    
       547          1.3250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.65000E-08     0.61250E-01      0.0000    
       548          1.3750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.75000E-08     0.61250E-01      0.0000    
       549          1.4250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.85000E-08     0.61250E-01      0.0000    
       550          1.4750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.95000E-08     0.61250E-01      0.0000    
       551          1.5250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.10500E-07     0.61250E-01      0.0000    
       552          1.5750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.11500E-07     0.61250E-01      0.0000    
       553          1.6250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.12500E-07     0.61250E-01      0.0000    
       554          1.6750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.13500E-07     0.61250E-01      0.0000    
       555          1.7250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.14500E-07     0.61250E-01      0.0000    
       556          1.7750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.15500E-07     0.61250E-01      0.0000    
       557          1.8250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.16500E-07     0.61250E-01      0.0000    
       558          1.8750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.17500E-07     0.61250E-01      0.0000    
       559          1.9250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.18500E-07     0.61250E-01      0.0000    
       560          1.9750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.19500E-07     0.61250E-01      0.0000    
       561          0.0250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000    -0.19500E-07     0.10125         -0.0000    
       562          0.0750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000    -0.18500E-07     0.10125         -0.0000    
       563          0.1250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000    -0.17500E-07     0.10125         -0.0000    
       564          0.1750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.16500E-07     0.10125         -0.0000    
       565          0.2250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.15500E-07     0.10125         -0.0000    
       566          0.2750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000    -0.14500E-07     0.10125         -0.0000    
       567          0.3250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000    -0.13500E-07     0.10125         -0.0000    
       568          0.3750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.12500E-07     0.10125         -0.0000    
       569          0.4250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.11500E-07     0.10125         -0.0000    
       570          0.4750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000    -0.10500E-07     0.10125         -0.0000    
       571          0.5250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000    -0.95000E-08     0.10125         -0.0000    
       572          0.5750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000    -0.85000E-08     0.10125         -0.0000    
       573          0.6250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.75000E-08     0.10125         -0.0000    
       574          0.6750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000    -0.65000E-08     0.10125         -0.0000    
       575          0.7250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000    -0.55000E-08     0.10125         -0.0000    
       576          0.7750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000    -0.45000E-08     0.10125         -0.0000    
       577          0.8250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000    -0.35000E-08     0.10125         -0.0000    
       578          0.8750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000    -0.25000E-08     0.10125         -0.0000    
       579          0.9250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000    -0.15000E-08     0.10125         -0.0000    
       580          0.9750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000    -0.50000E-09     0.10125          0.0000    
       581          1.0250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.50000E-09     0.10125          0.0000    
       582          1.0750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000     0.15000E-08     0.10125          0.0000    
       583          1.1250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000     0.25000E-08     0.10125          0.0000    
       584          1.1750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000     0.35000E-08     0.10125          0.0000    
       585          1.2250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.45000E-08     0.10125          0.0000    
       586          1.2750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.55000E-08     0.10125          0.0000    
       587          1.3250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.65000E-08     0.10125          0.0000    
       588          1.3750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.75000E-08     0.10125          0.0000    
       589          1.4250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.85000E-08     0.10125          0.0000    
       590          1.4750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.95000E-08     0.10125          0.0000    
       591          1.5250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.10500E-07     0.10125          0.0000    
       592          1.5750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.11500E-07     0.10125          0.0000    
       593          1.6250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.12500E-07     0.10125          0.0000    
       594          1.6750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.13500E-07     0.10125          0.0000    
       595          1.7250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.14500E-07     0.10125          0.0000    
       596          1.7750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.15500E-07     0.10125          0.0000    
       597          1.8250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.16500E-07     0.10125          0.0000    
       598          1.8750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.17500E-07     0.10125          0.0000    
       599          1.9250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.18500E-07     0.10125          0.0000    
       600          1.9750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.19500E-07     0.10125          0.0000    
       601          0.0250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000    -0.19500E-07     0.15125         -0.0000    
       602          0.0750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000    -0.18500E-07     0.15125         -0.0000    
       603          0.1250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000    -0.17500E-07     0.15125         -0.0000    
       604          0.1750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.16500E-07     0.15125         -0.0000    
       605          0.2250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.15500E-07     0.15125         -0.0000    
       606          0.2750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000    -0.14500E-07     0.15125         -0.0000    
       607          0.3250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000    -0.13500E-07     0.15125         -0.0000    
       608          0.3750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.12500E-07     0.15125         -0.0000    
       609          0.4250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.11500E-07     0.15125         -0.0000    
       610          0.4750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000    -0.10500E-07     0.15125         -0.0000    
       611          0.5250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000    -0.95000E-08     0.15125         -0.0000    
       612          0.5750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000    -0.85000E-08     0.15125         -0.0000    
       613          0.6250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.75000E-08     0.15125         -0.0000    
       614          0.6750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000    -0.65000E-08     0.15125         -0.0000    
       615          0.7250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000    -0.55000E-08     0.15125         -0.0000    
       616          0.7750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000    -0.45000E-08     0.15125         -0.0000    
       617          0.8250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000    -0.35000E-08     0.15125         -0.0000    
       618          0.8750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000    -0.25000E-08     0.15125         -0.0000    
       619          0.9250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000    -0.15000E-08     0.15125         -0.0000    
       620          0.9750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000    -0.50000E-09     0.15125         -0.0000    
       621          1.0250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.50000E-09     0.15125          0.0000    
       622          1.0750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000     0.15000E-08     0.15125          0.0000    
       623          1.1250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000     0.25000E-08     0.15125          0.0000    
       624          1.1750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000     0.35000E-08     0.15125          0.0000    
       625          1.2250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.45000E-08     0.15125          0.0000    
       626          1.2750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.55000E-08     0.15125          0.0000    
       627          1.3250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.65000E-08     0.15125          0.0000    
       628          1.3750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.75000E-08     0.15125          0.0000    
       629          1.4250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.85000E-08     0.15125          0.0000    
       630          1.4750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.95000E-08     0.15125          0.0000    
       631          1.5250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.10500E-07     0.15125          0.0000    
       632          1.5750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.11500E-07     0.15125          0.0000    
       633          1.6250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.12500E-07     0.15125          0.0000    
       634          1.6750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.13500E-07     0.15125          0.0000    
       635          1.7250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.14500E-07     0.15125          0.0000    
       636          1.7750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.15500E-07     0.15125          0.0000    
       637          1.8250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.16500E-07     0.15125          0.0000    
       638          1.8750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.17500E-07     0.15125          0.0000    
       639          1.9250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.18500E-07     0.15125          0.0000    
       640          1.9750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.19500E-07     0.15125          0.0000    
       641          0.0250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000    -0.19500E-07     0.21125         -0.0000    
       642          0.0750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000    -0.18500E-07     0.21125         -0.0000    
       643          0.1250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000    -0.17500E-07     0.21125         -0.0000    
       644          0.1750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.16500E-07     0.21125         -0.0000    
       645          0.2250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.15500E-07     0.21125         -0.0000    
       646          0.2750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000    -0.14500E-07     0.21125         -0.0000    
       647          0.3250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000    -0.13500E-07     0.21125         -0.0000    
       648          0.3750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.12500E-07     0.21125         -0.0000    
       649          0.4250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.11500E-07     0.21125         -0.0000    
       650          0.4750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000    -0.10500E-07     0.21125         -0.0000    
       651          0.5250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000    -0.95000E-08     0.21125         -0.0000    
       652          0.5750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000    -0.85000E-08     0.21125         -0.0000    
       653          0.6250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.75000E-08     0.21125         -0.0000    
       654          0.6750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000    -0.65000E-08     0.21125         -0.0000    
       655          0.7250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000    -0.55000E-08     0.21125         -0.0000    
       656          0.7750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000    -0.45000E-08     0.21125         -0.0000    
       657          0.8250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000    -0.35000E-08     0.21125         -0.0000    
       658          0.8750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000    -0.25000E-08     0.21125         -0.0000    
       659          0.9250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000    -0.15000E-08     0.21125         -0.0000    
       660          0.9750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000    -0.50000E-09     0.21125         -0.0000    
       661          1.0250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.50000E-09     0.21125          0.0000    
       662          1.0750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000     0.15000E-08     0.21125          0.0000    
       663          1.1250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000     0.25000E-08     0.21125          0.0000    
       664          1.1750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000     0.35000E-08     0.21125          0.0000    
       665          1.2250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.45000E-08     0.21125         -0.0000    
       666          1.2750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.55000E-08     0.21125          0.0000    
       667          1.3250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.65000E-08     0.21125          0.0000    
       668          1.3750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.75000E-08     0.21125          0.0000    
       669          1.4250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.85000E-08     0.21125          0.0000    
       670          1.4750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.95000E-08     0.21125          0.0000    
       671          1.5250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.10500E-07     0.21125          0.0000    
       672          1.5750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.11500E-07     0.21125          0.0000    
       673          1.6250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.12500E-07     0.21125          0.0000    
       674          1.6750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.13500E-07     0.21125          0.0000    
       675          1.7250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.14500E-07     0.21125          0.0000    
       676          1.7750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.15500E-07     0.21125          0.0000    
       677          1.8250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.16500E-07     0.21125          0.0000    
       678          1.8750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.17500E-07     0.21125          0.0000    
       679          1.9250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.18500E-07     0.21125          0.0000    
       680          1.9750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.19500E-07     0.21125          0.0000    
       681          0.0250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000    -0.19500E-07     0.28125         -0.0000    
       682          0.0750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000    -0.18500E-07     0.28125         -0.0000    
       683          0.1250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000    -0.17500E-07     0.28125         -0.0000    
       684          0.1750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.16500E-07     0.28125         -0.0000    
       685          0.2250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.15500E-07     0.28125         -0.0000    
       686          0.2750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000    -0.14500E-07     0.28125         -0.0000    
       687          0.3250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000    -0.13500E-07     0.28125         -0.0000    
       688          0.3750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.12500E-07     0.28125         -0.0000    
       689          0.4250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.11500E-07     0.28125         -0.0000    
       690          0.4750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000    -0.10500E-07     0.28125         -0.0000    
       691          0.5250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000    -0.95000E-08     0.28125         -0.0000    
       692          0.5750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000    -0.85000E-08     0.28125         -0.0000    
       693          0.6250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.75000E-08     0.28125         -0.0000    
       694          0.6750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000    -0.65000E-08     0.28125         -0.0000    
       695          0.7250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000    -0.55000E-08     0.28125         -0.0000    
       696          0.7750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000    -0.45000E-08     0.28125         -0.0000    
       697          0.8250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000    -0.35000E-08     0.28125         -0.0000    
       698          0.8750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000    -0.25000E-08     0.28125         -0.0000    
       699          0.9250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000    -0.15000E-08     0.28125         -0.0000    
       700          0.9750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000    -0.50000E-09     0.28125         -0.0000    
       701          1.0250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.50000E-09     0.28125          0.0000    
       702          1.0750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000     0.15000E-08     0.28125          0.0000    
       703          1.1250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000     0.25000E-08     0.28125          0.0000    
       704          1.1750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000     0.35000E-08     0.28125         -0.0000    
       705          1.2250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.45000E-08     0.28125          0.0000    
       706          1.2750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.55000E-08     0.28125          0.0000    
       707          1.3250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.65000E-08     0.28125          0.0000    
       708          1.3750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.75000E-08     0.28125          0.0000    
       709          1.4250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.85000E-08     0.28125          0.0000    
       710          1.4750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.95000E-08     0.28125          0.0000    
       711          1.5250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.10500E-07     0.28125          0.0000    
       712          1.5750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.11500E-07     0.28125          0.0000    
       713          1.6250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.12500E-07     0.28125          0.0000    
       714          1.6750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.13500E-07     0.28125          0.0000    
       715          1.7250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.14500E-07     0.28125          0.0000    
       716          1.7750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.15500E-07     0.28125          0.0000    
       717          1.8250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.16500E-07     0.28125          0.0000    
       718          1.8750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.17500E-07     0.28125          0.0000    
       719          1.9250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.18500E-07     0.28125          0.0000    
       720          1.9750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.19500E-07     0.28125          0.0000    
       721          0.0250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000    -0.19500E-07     0.36125         -0.0000    
       722          0.0750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000    -0.18500E-07     0.36125         -0.0000    
       723          0.1250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000    -0.17500E-07     0.36125         -0.0000    
       724          0.1750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.16500E-07     0.36125         -0.0000    
       725          0.2250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.15500E-07     0.36125         -0.0000    
       726          0.2750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000    -0.14500E-07     0.36125         -0.0000    
       727          0.3250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000    -0.13500E-07     0.36125         -0.0000    
