 Tempo totale (Ma):   0.000000
  Elemento    Coordinata X    Coordinata Y         Hr       Cond.   Densità         Cp           alpha       Pressione  Pressione lito  Temperatura       Viscosità   Shear Heating     Ad. Heating
       446     850000.0000    1087500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.16167E+09     0.13774E+11    1300.0000     0.10000E+23     0.36481E-05     0.75262E-05
       447     883333.3333    1087500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.15941E+09     0.13772E+11    1300.0000     0.10000E+23     0.37550E-05     0.76038E-05
       448     916666.6667    1087500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.15768E+09     0.13770E+11    1300.0000     0.10000E+23     0.38346E-05     0.76605E-05
       449     950000.0000    1087500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.15653E+09     0.13769E+11    1300.0000     0.10000E+23     0.38874E-05     0.76975E-05
       450     983333.3333    1087500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.15594E+09     0.13768E+11    1300.0000     0.10000E+23     0.39136E-05     0.77158E-05
       451      16666.6666    1162500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.40670E+09     0.11207E+11    1300.0000     0.10000E+21     0.14009E-06    -0.99059E-05
       452      50000.0000    1162500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.40667E+09     0.11207E+11    1300.0000     0.10000E+21     0.13725E-06    -0.98100E-05
       453      83333.3334    1162500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.40661E+09     0.11207E+11    1300.0000     0.10000E+21     0.13167E-06    -0.96171E-05
       454     116666.6666    1162500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.40653E+09     0.11207E+11    1300.0000     0.10000E+21     0.12357E-06    -0.93243E-05
       455     150000.0000    1162500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.40642E+09     0.11206E+11    1300.0000     0.10000E+21     0.11330E-06    -0.89279E-05
       456     183333.3334    1162500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.40629E+09     0.11206E+11    1300.0000     0.10000E+21     0.10137E-06    -0.84223E-05
       457     216666.6666    1162500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.40612E+09     0.11206E+11    1300.0000     0.10000E+21     0.88512E-07    -0.78006E-05
       458     250000.0000    1162500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.40593E+09     0.11206E+11    1300.0000     0.10000E+21     0.75749E-07    -0.70542E-05
       459     283333.3333    1162500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.40571E+09     0.11206E+11    1300.0000     0.10000E+21     0.64452E-07    -0.61727E-05
       460     316666.6666    1162500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.40546E+09     0.11205E+11    1300.0000     0.10000E+21     0.56445E-07    -0.51438E-05
       461     350000.0000    1162500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.40519E+09     0.11205E+11    1300.0000     0.10000E+21     0.54083E-07    -0.39532E-05
       462     383333.3333    1162500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.40489E+09     0.11205E+11    1300.0000     0.10000E+21     0.60340E-07    -0.25843E-05
       463     416666.6667    1162500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.40456E+09     0.11205E+11    1300.0000     0.10000E+21     0.78817E-07    -0.10186E-05
       464     450000.0000    1162500.0000     0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.40421E+09     0.11204E+11    1300.0000     0.10000E+21     0.11394E-06     0.76457E-06
       465     483333.3333    1162500.0000     0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.36598E+09     0.11166E+11    1300.0000     0.10000E+21     0.17086E-06     0.27881E-05
       466     516666.6666    1162500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.28837E+09     0.11426E+11    1300.0000     0.10000E+23     0.23749E-05     0.42261E-05
       467     550000.0000    1162500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.24544E+09     0.11383E+11    1300.0000     0.10000E+23     0.26410E-05     0.46745E-05
       468     583333.3333    1162500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.23862E+09     0.11376E+11    1300.0000     0.10000E+23     0.29701E-05     0.50546E-05
       469     616666.6667    1162500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.23167E+09     0.11369E+11    1300.0000     0.10000E+23     0.33311E-05     0.53749E-05
       470     650000.0000    1162500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.22478E+09     0.11362E+11    1300.0000     0.10000E+23     0.37012E-05     0.56433E-05
       471     683333.3333    1162500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.21813E+09     0.11356E+11    1300.0000     0.10000E+23     0.40608E-05     0.58671E-05
       472     716666.6667    1162500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.21187E+09     0.11349E+11    1300.0000     0.10000E+23     0.43954E-05     0.60528E-05
       473     750000.0000    1162500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.20611E+09     0.11344E+11    1300.0000     0.10000E+23     0.46962E-05     0.62059E-05
       474     783333.3333    1162500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.20094E+09     0.11338E+11    1300.0000     0.10000E+23     0.49586E-05     0.63311E-05
       475     816666.6667    1162500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.19643E+09     0.11334E+11    1300.0000     0.10000E+23     0.51810E-05     0.64322E-05
       476     850000.0000    1162500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.19262E+09     0.11330E+11    1300.0000     0.10000E+23     0.53635E-05     0.65123E-05
       477     883333.3333    1162500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.18955E+09     0.11327E+11    1300.0000     0.10000E+23     0.55072E-05     0.65736E-05
       478     916666.6667    1162500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.18722E+09     0.11325E+11    1300.0000     0.10000E+23     0.56134E-05     0.66182E-05
       479     950000.0000    1162500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.18567E+09     0.11323E+11    1300.0000     0.10000E+23     0.56834E-05     0.66471E-05
       480     983333.3333    1162500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.18489E+09     0.11322E+11    1300.0000     0.10000E+23     0.57181E-05     0.66614E-05
       481      16666.6666    1237500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.48096E+09     0.88810E+10    1300.0000     0.10000E+21     0.18373E-06    -0.80271E-05
       482      50000.0000    1237500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.48093E+09     0.88809E+10    1300.0000     0.10000E+21     0.18004E-06    -0.79513E-05
       483      83333.3334    1237500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.48087E+09     0.88809E+10    1300.0000     0.10000E+21     0.17275E-06    -0.77985E-05
       484     116666.6666    1237500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.48077E+09     0.88808E+10    1300.0000     0.10000E+21     0.16205E-06    -0.75666E-05
       485     150000.0000    1237500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.48065E+09     0.88806E+10    1300.0000     0.10000E+21     0.14824E-06    -0.72524E-05
       486     183333.3334    1237500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.48049E+09     0.88805E+10    1300.0000     0.10000E+21     0.13179E-06    -0.68514E-05
       487     216666.6666    1237500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.48029E+09     0.88803E+10    1300.0000     0.10000E+21     0.11337E-06    -0.63578E-05
       488     250000.0000    1237500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.48007E+09     0.88801E+10    1300.0000     0.10000E+21     0.93908E-07    -0.57643E-05
       489     283333.3333    1237500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.47980E+09     0.88798E+10    1300.0000     0.10000E+21     0.74734E-07    -0.50619E-05
       490     316666.6666    1237500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.47951E+09     0.88795E+10    1300.0000     0.10000E+21     0.57650E-07    -0.42397E-05
       491     350000.0000    1237500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.47918E+09     0.88792E+10    1300.0000     0.10000E+21     0.45103E-07    -0.32845E-05
       492     383333.3333    1237500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.47882E+09     0.88788E+10    1300.0000     0.10000E+21     0.40319E-07    -0.21805E-05
       493     416666.6667    1237500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.47842E+09     0.88784E+10    1300.0000     0.10000E+21     0.47389E-07    -0.90918E-06
       494     450000.0000    1237500.0000     0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.47799E+09     0.88780E+10    1300.0000     0.10000E+21     0.71056E-07     0.55055E-06
       495     483333.3333    1237500.0000     0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.43455E+09     0.88346E+10    1300.0000     0.10000E+21     0.11699E-06     0.22220E-05
       496     516666.6666    1237500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.34565E+09     0.90081E+10    1300.0000     0.10000E+23     0.30685E-05     0.34317E-05
       497     550000.0000    1237500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.29475E+09     0.89572E+10    1300.0000     0.10000E+23     0.35155E-05     0.38336E-05
       498     583333.3333    1237500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.28427E+09     0.89468E+10    1300.0000     0.10000E+23     0.40382E-05     0.41624E-05
       499     616666.6667    1237500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.27383E+09     0.89363E+10    1300.0000     0.10000E+23     0.45916E-05     0.44300E-05
       500     650000.0000    1237500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.26374E+09     0.89262E+10    1300.0000     0.10000E+23     0.51309E-05     0.46473E-05
       501     683333.3333    1237500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.25424E+09     0.89167E+10    1300.0000     0.10000E+23     0.56276E-05     0.48237E-05
       502     716666.6667    1237500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.24551E+09     0.89080E+10    1300.0000     0.10000E+23     0.60687E-05     0.49667E-05
       503     750000.0000    1237500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.23765E+09     0.89001E+10    1300.0000     0.10000E+23     0.64499E-05     0.50826E-05
       504     783333.3333    1237500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.23072E+09     0.88932E+10    1300.0000     0.10000E+23     0.67723E-05     0.51760E-05
       505     816666.6667    1237500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.22477E+09     0.88873E+10    1300.0000     0.10000E+23     0.70388E-05     0.52505E-05
       506     850000.0000    1237500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.21980E+09     0.88823E+10    1300.0000     0.10000E+23     0.72533E-05     0.53089E-05
       507     883333.3333    1237500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.21583E+09     0.88783E+10    1300.0000     0.10000E+23     0.74198E-05     0.53534E-05
       508     916666.6667    1237500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.21285E+09     0.88753E+10    1300.0000     0.10000E+23     0.75415E-05     0.53855E-05
       509     950000.0000    1237500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.21086E+09     0.88734E+10    1300.0000     0.10000E+23     0.76211E-05     0.54063E-05
       510     983333.3333    1237500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.20987E+09     0.88724E+10    1300.0000     0.10000E+23     0.76605E-05     0.54165E-05
       511      16666.6666    1312500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.55539E+09     0.65554E+10    1300.0000     0.10000E+21     0.22404E-06    -0.59166E-05
       512      50000.0000    1312500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.55536E+09     0.65554E+10    1300.0000     0.10000E+21     0.21973E-06    -0.58619E-05
       513      83333.3334    1312500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.55529E+09     0.65553E+10    1300.0000     0.10000E+21     0.21116E-06    -0.57519E-05
       514     116666.6666    1312500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.55518E+09     0.65552E+10    1300.0000     0.10000E+21     0.19852E-06    -0.55849E-05
       515     150000.0000    1312500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.55503E+09     0.65550E+10    1300.0000     0.10000E+21     0.18206E-06    -0.53585E-05
       516     183333.3334    1312500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.55485E+09     0.65549E+10    1300.0000     0.10000E+21     0.16217E-06    -0.50695E-05
       517     216666.6666    1312500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.55463E+09     0.65546E+10    1300.0000     0.10000E+21     0.13945E-06    -0.47136E-05
       518     250000.0000    1312500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.55437E+09     0.65544E+10    1300.0000     0.10000E+21     0.11472E-06    -0.42853E-05
       519     283333.3333    1312500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.55407E+09     0.65541E+10    1300.0000     0.10000E+21     0.89144E-07    -0.37778E-05
       520     316666.6666    1312500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.55373E+09     0.65537E+10    1300.0000     0.10000E+21     0.64377E-07    -0.31825E-05
       521     350000.0000    1312500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.55334E+09     0.65533E+10    1300.0000     0.10000E+21     0.42734E-07    -0.24887E-05
       522     383333.3333    1312500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.55291E+09     0.65529E+10    1300.0000     0.10000E+21     0.27473E-07    -0.16827E-05
       523     416666.6667    1312500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.55244E+09     0.65524E+10    1300.0000     0.10000E+21     0.23104E-07    -0.74712E-06
       524     450000.0000    1312500.0000     0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.55193E+09     0.65519E+10    1300.0000     0.10000E+21     0.35584E-07     0.34026E-06
       525     483333.3333    1312500.0000     0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.50405E+09     0.65040E+10    1300.0000     0.10000E+21     0.71319E-07     0.16052E-05
       526     516666.6666    1312500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.40485E+09     0.65924E+10    1300.0000     0.10000E+23     0.37093E-05     0.25447E-05
       527     550000.0000    1312500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.34510E+09     0.65326E+10    1300.0000     0.10000E+23     0.44480E-05     0.28775E-05
       528     583333.3333    1312500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.32892E+09     0.65164E+10    1300.0000     0.10000E+23     0.52685E-05     0.31343E-05
       529     616666.6667    1312500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.31342E+09     0.65009E+10    1300.0000     0.10000E+23     0.60540E-05     0.33331E-05
       530     650000.0000    1312500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.29907E+09     0.64866E+10    1300.0000     0.10000E+23     0.67514E-05     0.34886E-05
       531     683333.3333    1312500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.28607E+09     0.64736E+10    1300.0000     0.10000E+23     0.73498E-05     0.36113E-05
       532     716666.6667    1312500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.27447E+09     0.64620E+10    1300.0000     0.10000E+23     0.78532E-05     0.37088E-05
       533     750000.0000    1312500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.26430E+09     0.64518E+10    1300.0000     0.10000E+23     0.82710E-05     0.37864E-05
       534     783333.3333    1312500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.25550E+09     0.64430E+10    1300.0000     0.10000E+23     0.86134E-05     0.38482E-05
       535     816666.6667    1312500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.24806E+09     0.64356E+10    1300.0000     0.10000E+23     0.88899E-05     0.38970E-05
       536     850000.0000    1312500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.24193E+09     0.64294E+10    1300.0000     0.10000E+23     0.91087E-05     0.39350E-05
       537     883333.3333    1312500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.23707E+09     0.64246E+10    1300.0000     0.10000E+23     0.92762E-05     0.39637E-05
       538     916666.6667    1312500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.23345E+09     0.64209E+10    1300.0000     0.10000E+23     0.93975E-05     0.39844E-05
       539     950000.0000    1312500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.23105E+09     0.64185E+10    1300.0000     0.10000E+23     0.94764E-05     0.39978E-05
       540     983333.3333    1312500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.22985E+09     0.64174E+10    1300.0000     0.10000E+23     0.95153E-05     0.40043E-05
       541      16666.6666    1387500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.63000E+09     0.42300E+10    1300.0000     0.10000E+21     0.25541E-06    -0.36264E-05
       542      50000.0000    1387500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.62996E+09     0.42300E+10    1300.0000     0.10000E+21     0.25071E-06    -0.35935E-05
       543      83333.3334    1387500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.62988E+09     0.42299E+10    1300.0000     0.10000E+21     0.24138E-06    -0.35273E-05
       544     116666.6666    1387500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.62977E+09     0.42298E+10    1300.0000     0.10000E+21     0.22757E-06    -0.34269E-05
       545     150000.0000    1387500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.62961E+09     0.42296E+10    1300.0000     0.10000E+21     0.20950E-06    -0.32908E-05
       546     183333.3334    1387500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.62941E+09     0.42294E+10    1300.0000     0.10000E+21     0.18755E-06    -0.31171E-05
       547     216666.6666    1387500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.62917E+09     0.42292E+10    1300.0000     0.10000E+21     0.16221E-06    -0.29032E-05
       548     250000.0000    1387500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.62889E+09     0.42289E+10    1300.0000     0.10000E+21     0.13423E-06    -0.26457E-05
       549     283333.3333    1387500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.62855E+09     0.42286E+10    1300.0000     0.10000E+21     0.10464E-06    -0.23406E-05
       550     316666.6666    1387500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.62817E+09     0.42282E+10    1300.0000     0.10000E+21     0.74869E-07    -0.19825E-05
       551     350000.0000    1387500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.62773E+09     0.42277E+10    1300.0000     0.10000E+21     0.46963E-07    -0.15645E-05
       552     383333.3333    1387500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.62724E+09     0.42272E+10    1300.0000     0.10000E+21     0.23843E-07    -0.10775E-05
       553     416666.6667    1387500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.62669E+09     0.42267E+10    1300.0000     0.10000E+21     0.97908E-08    -0.50881E-06
       554     450000.0000    1387500.0000     0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.62607E+09     0.42261E+10    1300.0000     0.10000E+21     0.11267E-07     0.16067E-06
       555     483333.3333    1387500.0000     0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.57396E+09     0.41740E+10    1300.0000     0.10000E+21     0.37520E-07     0.96147E-06
       556     516666.6666    1387500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.46373E+09     0.41762E+10    1300.0000     0.10000E+23     0.43512E-05     0.15777E-05
       557     550000.0000    1387500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.39232E+09     0.41048E+10    1300.0000     0.10000E+23     0.55680E-05     0.18055E-05
       558     583333.3333    1387500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.36777E+09     0.40803E+10    1300.0000     0.10000E+23     0.66834E-05     0.19667E-05
       559     616666.6667    1387500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.34604E+09     0.40585E+10    1300.0000     0.10000E+23     0.76077E-05     0.20853E-05
       560     650000.0000    1387500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.32703E+09     0.40395E+10    1300.0000     0.10000E+23     0.83600E-05     0.21752E-05
       561     683333.3333    1387500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.31050E+09     0.40230E+10    1300.0000     0.10000E+23     0.89689E-05     0.22445E-05
       562     716666.6667    1387500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.29619E+09     0.40087E+10    1300.0000     0.10000E+23     0.94612E-05     0.22988E-05
       563     750000.0000    1387500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.28391E+09     0.39964E+10    1300.0000     0.10000E+23     0.98585E-05     0.23415E-05
       564     783333.3333    1387500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.27348E+09     0.39860E+10    1300.0000     0.10000E+23     0.10178E-04     0.23753E-05
       565     816666.6667    1387500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.26477E+09     0.39773E+10    1300.0000     0.10000E+23     0.10432E-04     0.24019E-05
       566     850000.0000    1387500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.25766E+09     0.39702E+10    1300.0000     0.10000E+23     0.10631E-04     0.24224E-05
       567     883333.3333    1387500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.25207E+09     0.39646E+10    1300.0000     0.10000E+23     0.10782E-04     0.24379E-05
       568     916666.6667    1387500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.24793E+09     0.39604E+10    1300.0000     0.10000E+23     0.10891E-04     0.24491E-05
       569     950000.0000    1387500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.24520E+09     0.39577E+10    1300.0000     0.10000E+23     0.10962E-04     0.24563E-05
       570     983333.3333    1387500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.24384E+09     0.39563E+10    1300.0000     0.10000E+23     0.10996E-04     0.24598E-05
       571      16666.6666    1462500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.68605E+09     0.18860E+10    1300.0000     0.10000E+21     0.27267E-06    -0.12219E-05
       572      50000.0000    1462500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.68601E+09     0.18860E+10    1300.0000     0.10000E+21     0.26781E-06    -0.12109E-05
       573      83333.3334    1462500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.68593E+09     0.18859E+10    1300.0000     0.10000E+21     0.25814E-06    -0.11889E-05
       574     116666.6666    1462500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.68581E+09     0.18858E+10    1300.0000     0.10000E+21     0.24382E-06    -0.11554E-05
       575     150000.0000    1462500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.68564E+09     0.18856E+10    1300.0000     0.10000E+21     0.22506E-06    -0.11101E-05
       576     183333.3334    1462500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.68544E+09     0.18854E+10    1300.0000     0.10000E+21     0.20222E-06    -0.10522E-05
       577     216666.6666    1462500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.68518E+09     0.18852E+10    1300.0000     0.10000E+21     0.17578E-06    -0.98096E-06
       578     250000.0000    1462500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.68488E+09     0.18849E+10    1300.0000     0.10000E+21     0.14643E-06    -0.89526E-06
       579     283333.3333    1462500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.68453E+09     0.18845E+10    1300.0000     0.10000E+21     0.11515E-06    -0.79371E-06
       580     316666.6666    1462500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.68413E+09     0.18841E+10    1300.0000     0.10000E+21     0.83246E-07    -0.67456E-06
       581     350000.0000    1462500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.68366E+09     0.18837E+10    1300.0000     0.10000E+21     0.52588E-07    -0.53548E-06
       582     383333.3333    1462500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.68312E+09     0.18831E+10    1300.0000     0.10000E+21     0.25793E-07    -0.37334E-06
       583     416666.6667    1462500.0000    -0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.68251E+09     0.18825E+10    1300.0000     0.10000E+21     0.66788E-08    -0.18350E-06
       584     450000.0000    1462500.0000     0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.68180E+09     0.18818E+10    1300.0000     0.10000E+21     0.11916E-08     0.41549E-07
       585     483333.3333    1462500.0000     0.0000     4.1500  3200.0000  1000.0000     0.30000E-04     0.62609E+09     0.18261E+10    1300.0000     0.10000E+21     0.20314E-07     0.31818E-06
       586     516666.6666    1462500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.50592E+09     0.17434E+10    1300.0000     0.10000E+23     0.49664E-05     0.53751E-06
       587     550000.0000    1462500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.42350E+09     0.16610E+10    1300.0000     0.10000E+23     0.66110E-05     0.61972E-06
       588     583333.3333    1462500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.39152E+09     0.16290E+10    1300.0000     0.10000E+23     0.78120E-05     0.67368E-06
       589     616666.6667    1462500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.36506E+09     0.16026E+10    1300.0000     0.10000E+23     0.87267E-05     0.71215E-06
       590     650000.0000    1462500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.34281E+09     0.15803E+10    1300.0000     0.10000E+23     0.94386E-05     0.74077E-06
       591     683333.3333    1462500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.32396E+09     0.15615E+10    1300.0000     0.10000E+23     0.10001E-04     0.76266E-06
       592     716666.6667    1462500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.30795E+09     0.15455E+10    1300.0000     0.10000E+23     0.10449E-04     0.77968E-06
       593     750000.0000    1462500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.29439E+09     0.15319E+10    1300.0000     0.10000E+23     0.10808E-04     0.79304E-06
       594     783333.3333    1462500.0000     0.0000     3.0300  3300.0000  1000.0000     0.30000E-04     0.28299E+09     0.15205E+10    1300.0000     0.10000E+23     0.11094E-04     0.80356E-06
