 Tempo totale (Ma):   0.000000
      Nodo              Coordinata X              Coordinata Y                Velocità X                Velocità Y               Temperatura
       384              366666.66670              900000.00000                   6.24194                  11.27576                1300.00000
       385              400000.00000              900000.00000                   6.37461                   5.96582                1300.00000
       386              433333.33330              900000.00000                   6.39134                  -0.02394                1300.00000
       387              466666.66670              900000.00000                   6.28142                  -6.74806                1300.00000
       388              500000.00000              900000.00000                   6.03425                 -14.26655                1300.00000
       389              533333.33330              900000.00000                   5.71284                 -15.60166                1300.00000
       390              566666.66670              900000.00000                   5.38352                 -16.80405                1300.00000
       391              600000.00000              900000.00000                   5.04363                 -17.87928                1300.00000
       392              633333.33330              900000.00000                   4.69111                 -18.83363                1300.00000
       393              666666.66670              900000.00000                   4.32466                 -19.67411                1300.00000
       394              700000.00000              900000.00000                   3.94374                 -20.40784                1300.00000
       395              733333.33330              900000.00000                   3.54835                 -21.04195                1300.00000
       396              766666.66670              900000.00000                   3.13902                 -21.58332                1300.00000
